メッシ?,population,A29_004,A29_005,Shigaika,Chosei,distance,emRoad,L01_100,L02_094,LandPrice
52370277949,,,,,3,2881.280262,,,,
52370277958,,,,,3,3030.038644,,,,
52370278900,50.73,,,,3,2545.80598,,,,
52370279985,2.5,,,,3,1186.844133,,,,
52370285947,,,,,3,5061.440754,,,,
52370285948,,,,,3,5036.861807,,,,
52370285949,,,,,3,5014.777989,,,,
52370279981,,,,,3,1612.960166,,,,
52370279970,3.56,,,,3,1697.165455,,,,
52370279971,5.48,,,,3,1586.367232,,,,
52370279972,6.96,,,,3,1476.133413,,,,
52370285946,,,,,3,5088.478672,,,,
52370285967,,,,,3,5241.680169,,,,
52370285968,,,,,3,5217.950839,,,,
52370285969,,,,,3,5196.637131,,,,
52370279993,,,,,3,1433.443354,,,,
52370279982,6,,,,3,1504.676968,,,,
52370279983,,,,,3,1397.384439,,,,
52370279984,12.5,,,,3,1291.329547,,,,
52370285966,,,,,3,5267.792473,,,,
52370285987,,,,,3,5422.337465,,,,
52370285988,,,,,3,5399.402671,,,,
52370285989,2.67,,,,3,5378.808495,,,,
52370285956,,,,,3,5178.087039,,,,
52370279994,,,,,3,1330.267446,,,,
52370279995,,,,,3,1229.097682,,,,
52370285936,,,,,3,5030.631793,,,,
52370285986,,,,,3,5447.583314,,,,
52370286925,,,,,3,4542.941778,,,,
52370286926,,,,,3,4462.455045,,,,
52370286930,,,,,3,4903.903979,,,,
52370285976,,,,,3,5357.697953,,,,
52370285957,,,,,3,5151.519753,,,,
52370285958,,,,,3,5127.372906,,,,
52370285959,,,,,3,5105.680844,,,,
52370286924,,,,,3,4624.863039,,,,
52370286936,,,,,3,4499.189002,,,,
52370286937,,,,,3,4387.450021,,,,
52370286940,,,,,3,4995.222396,,,,
52370285996,,,,,3,5537.552037,,,,
52370285977,,,,,3,5332.026246,,,,
52370285978,,,,,3,5308.701035,,,,
52370285979,5.33,,,,3,5287.753374,,,,
52370286935,,,,,3,4608.54422,,,,
52370278956,7.3,,,,3,2116.39956,,,,
52370278957,4.87,,,,3,2002.611932,,,,
52370278958,10.86,,,,3,1888.909967,,,,
52370286931,,,,,3,4886.58857,,,,
52370285997,,,,,3,5512.718501,,,,
52370285998,,,,,3,5490.161538,,,,
52370285999,,,,,3,5413.692123,,,,
52370278955,,,,,3,2230.259734,,,,
52370278964,,,,,3,2354.986244,,,,
52370278965,,,,,3,2241.614433,,,,
52370278966,2.43,,,,3,2128.362955,,,,
52370286941,,,,,3,4978.224826,,,,
52370286932,,,,,3,4854.939702,,,,
52370286933,,,,,3,4771.473928,,,,
52370286934,,,,,3,4689.318736,,,,
52370286954,,,,,3,4764.37553,,,,
52370286963,,,,,3,4898.200492,,,,
52370286964,,,,,3,4787.5639,,,,
52370286965,,,,,3,4677.112729,,,,
52370278959,3.56,,,,3,1775.310133,,,,
52370278952,,,,,3,2572.179108,1,,,
52370278953,,,,,3,2458.157367,1,,,
52370278954,,,,,3,2344.181877,,,,
52370286962,,,,,3,5009.010215,,,,
52370286971,,,,,3,5143.253179,,,,
52370286972,,,,,3,5032.795852,,,,
52370286973,,,,,3,4922.52272,,,,
52370286958,,,,,3,4321.456621,,,,
52370286951,,,,,3,5064.860429,,,,
52370286952,,,,,3,4982.281545,,,,
52370286953,,,,,3,4875.539456,,,,
52370286970,,,,,3,5253.883083,,,,
52370286979,,,,,3,4265.550607,,,,
52370286980,,,,,3,5278.155093,,,,
52370286981,,,,,3,5168.045921,,,,
52370286966,,,,,3,4566.860434,,,,
52370286959,,,,,3,4211.229609,,,,
52370286960,,,,,3,5177.768877,,,,
52370286961,2.8,,,,3,5119.981826,,,,
52370286978,,,,,3,4374.406866,,,,
52370286987,,,,,3,4511.97005,,,,
52370286988,,,,,3,4403.538906,,,,
52370286989,1.64,,,,3,4295.422095,,,,
52370286974,,,,,3,4812.446448,,,,
52370286967,,,,,3,4456.821779,,,,
52370286968,4,,,,3,4347.01299,,,,
52370286969,,,,,3,4237.451941,,,,
52370286986,,,,,3,4620.693397,,,,
52370286995,,,,,3,4758.437509,,,,
52370286996,,,,,3,4650.117122,,,,
52370286997,,,,,3,4542.099247,,,,
52370286982,,,,,3,5058.13116,,,,
52370286975,,,,,3,4702.580865,,,,
52370286976,,,,,3,4592.941091,,,,
52370286977,,,,,3,4483.543695,,,,
52370286994,,,,,3,4867.040208,,,,
52370287980,2.62,,,,3,4187.643968,,,,
52370287981,7.85,,,,3,4080.231368,,,,
52370287982,12.58,,,,3,3973.213941,,,,
52370286990,8.6,,,,3,5303.92657,,,,
52370286983,,,,,3,4948.423768,,,,
52370286984,,,,,3,4838.937851,,,,
52370286985,,,,,3,4729.688793,,,,
52370357918,,,,,3,3544.416433,,,,
52370357927,,,,,3,3399.252876,,,,
52370357920,9.35,,,,3,2727.97048,,,,
52370357921,,,,,3,2819.703364,,,,
52370357914,,,,,3,3154.401502,,,,
52370357907,,,,,3,3493.270197,,,,
52370357916,,,,,3,3347.25462,,,,
52370357917,,,,,3,3445.34279,,,,
52370357926,13.22,,,,3,3299.795973,,,,
52370357935,,,,,3,3154.345488,,,,
52370357928,5.27,,,,3,3499.630546,1,,,
52370357929,5.27,,,,3,3600.851986,1,,,
52370357922,2.99,,,,3,2913.049639,,,,
52370357915,5.97,,,,3,3250.24114,,,,
52370357924,,,,,3,3103.997685,,,,
52370357925,,,,,3,3201.345651,,,,
52370358964,,,,,3,3982.62716,,,,
52370357943,,,,,3,2909.854845,,,,
52370358966,92.94,,,,3,4199.957663,,,,
52370358967,6.64,,,,3,4309.077234,,,,
52370357930,18.7,,,,3,2672.66406,,,,
52370357923,2.99,,,,3,3007.859102,,,,
52370358962,,,,,3,3766.682787,,,,
52370358963,,,,,3,3874.467189,,,,
52370357942,,,,,3,2811.744748,,,,
52370357951,,,,,3,2665.82586,,,,
52370357944,,,,,3,3009.124201,,,,
52370357945,,,,,3,3109.441794,,,,
52370358968,56.67,,,,3,4418.46979,,,,
52370358961,16.29,,,,3,3659.307138,,,,
52370357940,40.51,,,,3,2619.521839,,,,
52370357941,9.35,,,,3,2714.919585,,,,
52370357950,18.7,,,,3,2568.606438,,,,
52370357959,,,,,3,3481.649312,,,,
52370357952,,,,,3,2764.370131,,,,
52370357953,,,,,3,2864.102508,,,,
52370357946,,,,,3,3210.709374,,,,
52370357939,3.26,,,,3,3559.127528,,,,
52370357948,3.26,,,,3,3415.755768,,,,
52370357949,,,,,3,3519.388282,,,,
52370357958,2.99,,,,3,3376.859906,,,,
52370357967,14.93,,,,3,3234.703864,,,,
52370357960,28.04,,,,3,2519.996018,,,,
52370357961,,,,,3,2619.019513,,,,
52370357954,,,,,3,2964.903105,,,,
52370357947,2.99,,,,3,3312.83983,1,,,
52370357956,5.97,,,,3,3169.300219,1,,,
52370357957,,,,,3,3272.722131,1,,,
52370357966,,,,,3,3130.027093,1,,,
52370357975,,,,,3,2987.818312,1,,,
52370357968,5.97,,,,3,3340.026155,,,,
52370357969,,,,,3,3445.93478,,,,
52370357962,,,,,3,2719.259541,,,,
52370357955,,,,,3,3066.666591,,,,
52370357964,,,,,3,2922.887087,,,,
52370357965,,,,,3,3026.062825,1,,,
52370357974,,,,,3,2883.275432,1,,,
52370357984,8.96,,,,3,2846.114618,1,,,
52370357976,3.67,,,,3,3093.06727,,,,
52370357977,15.61,,,,3,3198.952618,,,,
52370357970,3.79,,,,3,2473.946355,,,,
52370357963,,,,,3,2820.586407,,,,
52370357972,2.99,,,,3,2676.638272,,,,
52370357973,2.99,,,,3,2779.518294,,,,
52370357983,2.99,,,,3,2740.95223,,,,
52370357993,,,,,3,2704.953681,1,,,
52370357985,,,,,3,2951.97277,,,,
52370357986,,,,,3,3058.454447,,,,
52370357978,2.99,,,,3,3305.413204,,,,
52370357971,,,,,3,2574.740502,,,,
52370357981,,,,,3,2533.060796,,,,
52370357982,,,,,3,2636.568855,,,,
52370357992,,,,,3,2599.12607,,,,
52370358901,,,,,3,3889.773156,1,,,
52370357994,,,,,3,2811.461849,1,,,
52370357995,19.09,,,,3,2918.576075,,,,
52370357987,30.54,,,,3,3165.496731,,,,
52370357979,,,,,3,3412.395192,,,,
52370357989,19.55,,,,3,3381.049886,,,,
52370357991,,,,,3,2494.065645,,,,
52370362902,2.57,,,,3,2047.05785,,,,
52370358909,13.88,,,,3,4716.362,,,,
52370362904,2.35,,,,3,2275.838249,1,,,
52370362905,,,,,3,2390.246044,1,,,
52370357996,,,,,3,3026.232009,,,,
52370357988,14.93,,,,3,3273.044626,,,,
52370362900,2.55,,,,3,1818.339078,,,,
52370362901,,,,,3,1932.689397,,,,
52370358908,23.02,,,,3,4611.188094,,,,
52370358917,,,,,3,4469.411205,,,,
52370358910,,,,,3,3745.206557,1,,,
52370358911,7.9,,,,3,3846.785101,,,,
52370362906,,,,,3,2504.663434,,,,
52370361909,,,,,3,1704.010537,,,,
52370358906,,,,,3,4402.239202,,,,
52370358907,12.38,,,,3,4506.469661,,,,
52370358916,,,,,3,4364.296868,,,,
52370358925,,,,,3,4222.467855,,,,
52370358918,21.95,,,,3,4574.976901,,,,
52370358919,6.48,,,,3,4680.963422,,,,
52370358912,,,,,3,3949.071618,,,,
52370358905,,,,,3,4298.532212,,,,
52370358914,,,,,3,4155.559116,,,,
52370358915,,,,,3,4259.6673,,,,
52370358924,,,,,3,4117.420278,,,,
52370358933,,,,,3,3975.489139,,,,
52370358926,,,,,3,4327.995755,,,,
52370358927,3.32,,,,3,4433.969688,,,,
52370358920,5.89,,,,3,3702.848004,,,,
52370358913,,,,,3,4052.012498,,,,
52370358922,,,,,3,3908.920805,,,,
52370358923,,,,,3,4012.890743,,,,
52370358932,,,,,3,3870.515731,,,,
52370358941,,,,,3,3728.563655,,,,
52370358934,,,,,3,4080.975726,,,,
52370358935,,,,,3,4186.936709,,,,
52370358928,18.7,,,,3,4540.358424,,,,
52370358921,5.89,,,,3,3805.556325,,,,
52370358930,,,,,3,3662.284736,,,,
52370358931,,,,,3,3766.098409,,,,
52370358940,,,,,3,3623.6759,,,,
52370358949,,,,,3,4584.281077,,,,
52370358942,,,,,3,3834.002297,,,,
52370358943,,,,,3,3939.947604,,,,
52370358936,,,,,3,4293.336965,,,,
52370358929,39.16,,,,3,4647.133479,,,,
52370358938,47.7,,,,3,4507.330753,,,,
52370358939,14.17,,,,3,4614.868959,,,,
52370355976,9.51,,,,3,1322.799634,,,,
52370355977,6.34,,,,3,1375.325533,,,,
52370355970,33.24,,,,3,1197.73529,,,,
52370355971,19.93,,,,3,1197.684801,,,,
52370355956,9.51,,,,3,1492.326066,,,,
52370355957,47.56,,,,3,1539.078153,,,,
52370355966,3.17,,,,3,1407.026363,,,,
52370355967,60.24,,,,3,1456.518501,,,,
52370355984,,,,,3,1154.206396,,,,
52370355985,15.85,,,,3,1192.250981,,,,
52370355978,,,,,3,1435.084337,,,,
52370355979,,,,,3,1501.212542,,,,
52370355964,43.24,,,,3,1332.273917,,,,
52370355965,9.35,,,,3,1365.366524,,,,
52370355974,3.09,,,,3,1242.993041,,,,
52370355975,3.17,,,,3,1278.398481,,,,
52370357934,,,,,3,3055.501495,,,,
52370355992,,,,,3,1018.011336,,,,
52370357936,10.24,,,,3,3254.217019,,,,
52370357937,7.25,,,,3,3355.02433,1,,,
52370355972,3.07,,,,3,1202.150284,,,,
52370355973,9.2,,,,3,1217.368441,,,,
52370357932,11.95,,,,3,2861.320975,,,,
52370357933,2.99,,,,3,2957.78805,,,,
52370356904,5.48,,,,3,2363.692976,,,,
52370356905,8.22,,,,3,2436.923152,,,,
52370355993,12.29,,,,3,1035.937645,,,,
52370355994,,,,,3,1065.932065,,,,
52370357938,,,,,3,3456.685555,1,,,
52370357931,6.23,,,,3,2766.230662,,,,
52370355990,10.23,,,,3,1012.794137,,,,
52370355991,7.67,,,,3,1012.734433,,,,
52370356912,2.67,,,,3,2151.778636,,,,
52370356913,,,,,3,2220.18997,,,,
52370356906,,,,,3,2513.239298,,,,
52370356907,,,,,3,2592.368894,,,,
52370355988,2.28,,,,3,1358.904808,,,,
52370355989,,,,,3,1428.563017,,,,
52370356902,1.54,,,,3,2227.695339,,,,
52370356903,2.74,,,,3,2293.844339,,,,
52370356920,9.51,,,,3,1948.142939,,,,
52370356921,6.34,,,,3,2010.44685,,,,
52370356914,2.74,,,,3,2292.283305,,,,
52370356915,5.48,,,,3,2367.722336,,,,
52370356900,,,,,3,2107.870407,,,,
52370356901,,,,,3,2165.585017,,,,
52370356910,6.34,,,,3,2027.473277,,,,
52370356911,1.54,,,,3,2087.411341,,,,
52370356928,,,,,3,2550.038357,,,,
52370356929,6.23,,,,3,2638.019296,,,,
52370356922,2.67,,,,3,2077.199768,,,,
52370356923,5.34,,,,3,2147.986956,,,,
52370356908,,,,,3,2674.062194,,,,
52370356909,,,,,3,2758.091406,,,,
52370356918,,,,,3,2611.151221,,,,
52370356919,,,,,3,2697.14026,,,,
52370356936,,,,,3,2317.28386,,,,
52370356937,,,,,3,2402.87259,,,,
52370356930,9.51,,,,3,1869.922161,,,,
52370356931,2.28,,,,3,1934.745958,,,,
52370356916,,,,,3,2446.197553,,,,
52370356917,,,,,3,2527.426162,,,,
52370356926,,,,,3,2380.856147,,,,
52370356927,,,,,3,2464.238698,,,,
52370356944,,,,,3,2087.890585,,,,
52370356945,,,,,3,2170.442925,,,,
52370356938,,,,,3,2490.786123,,,,
52370356939,15.58,,,,3,2580.786895,,,,
52370356924,,,,,3,2222.422963,,,,
52370356925,8.22,,,,3,2300.15358,,,,
52370356934,,,,,3,2154.181948,,,,
52370356935,2.74,,,,3,2234.28711,,,,
52370356952,13.36,,,,3,1863.000709,,,,
52370356953,5.34,,,,3,1941.610519,,,,
52370356946,,,,,3,2255.789039,,,,
52370356947,,,,,3,2343.623739,,,,
52370356932,2.67,,,,3,2004.02131,,,,
52370356933,8.01,,,,3,2077.302911,,,,
52370356942,,,,,3,1932.587674,,,,
52370356943,5.34,,,,3,2008.476533,,,,
52370358900,,,,,3,3789.346103,1,,,
52370356960,2.28,,,,3,1644.374776,,,,
52370358902,2.63,,,,3,3990.959078,,,,
52370358903,,,,,3,4092.847589,,,,
52370356940,9.1,,,,3,1793.155881,,,,
52370356941,9.1,,,,3,1860.655387,,,,
52370357998,15.48,,,,3,3242.952959,,,,
52370357999,6.52,,,,3,3351.92688,,,,
52370356959,15.58,,,,3,2472.868121,,,,
52370356968,,,,,3,2326.218205,,,,
52370356961,10.68,,,,3,1717.729233,,,,
52370356962,,,,,3,1795.395414,,,,
52370358904,,,,,3,4195.387505,,,,
52370357997,23.89,,,,3,3134.373838,,,,
52370356957,,,,,3,2286.57618,,,,
52370356958,,,,,3,2378.789738,,,,
52370356967,,,,,3,2231.834573,,,,
52370356976,,,,,3,2084.983116,,,,
52370356969,28.04,,,,3,2422.338247,,,,
52370356970,2.28,,,,3,1572.907016,,,,
52370356963,2.67,,,,3,1876.838129,,,,
52370356956,,,,,3,2196.462324,,,,
52370356965,,,,,3,2049.232027,,,,
52370356966,,,,,3,2139.417169,,,,
52370356975,,,,,3,1992.336454,,,,
52370357903,,,,,3,3113.708663,,,,
52370356983,8.01,,,,3,1754.914079,,,,
52370356984,,,,,3,1845.269391,,,,
52370356971,43.33,,,,3,1649.442098,,,,
52370356964,32.05,,,,3,1961.58705,,,,
52370356973,16.03,,,,3,1814.547043,,,,
52370356974,8.01,,,,3,1902.072557,,,,
52370357902,,,,,3,3022.219707,,,,
52370357911,,,,,3,2875.092524,,,,
52370357904,,,,,3,3206.67724,,,,
52370357905,2.99,,,,3,3301.000429,,,,
52370356993,8.01,,,,3,1698.153108,,,,
52370356972,5.34,,,,3,1730.175537,,,,
52370357900,,,,,3,2844.249509,,,,
52370357901,,,,,3,2932.348861,,,,
52370357910,,,,,3,2785.183599,,,,
52370357919,2.63,,,,3,3644.395182,1,,,
52370357912,,,,,3,2966.697431,,,,
52370357913,,,,,3,3059.846005,,,,
52370357906,,,,,3,3396.565384,,,,
52370356994,,,,,3,1791.372752,,,,
52370357908,,,,,3,3591.022786,,,,
52370357909,,,,,3,3689.739879,,,,
52370362985,20.24,,,,3,2145.253267,,,,
52370362974,7.38,,,,3,2089.937185,,,,
52370362959,43.01,,,,3,2458.631702,1,,,
52370362964,7.38,,,,3,2138.795946,,,,
52370362949,7.6,,,,3,2477.548532,1,,,
52370362966,,,,,3,2334.250395,,,,
52370362979,,,,,3,2430.968654,,,,
52370362984,7.59,,,,3,2044.038135,,,,
52370362996,12.65,,,,3,2209.053322,,,,
52370362986,,,,,3,2247.743504,,,,
52370362975,12.65,,,,3,2189.03208,,,,
52370362976,,,,,3,2289.564439,,,,
52370362965,3.69,,,,3,2235.727273,,,,
52370362978,2.95,,,,3,2494.243924,,,,
52370362994,37.95,,,,3,2001.416127,,,,
52370362995,37.95,,,,3,2104.680945,,,,
52370364931,,,,,3,1224.011253,,,,
52370364932,,,,,3,1128.178764,,,,
52370364917,5.11,,,,3,900.6058302,,,,
52370364918,35.8,,,,3,861.9823474,,,,
52370362977,,,,,3,2391.352981,,,,
52370362993,45.54,,,,3,1899.43951,,,,
52370364929,,,,,3,745.9964377,,,,
52370364930,,,,,3,1322.816327,,,,
52370363911,,,,,3,2338.111867,,,,
52370363912,,,,,3,2231.391907,,,,
52370364925,,,,,3,938.7569901,,,,
52370364926,,,,,3,872.2044759,,,,
52370364919,7.67,,,,3,837.3531319,,,,
52370364920,2.84,,,,3,1370.123699,,,,
52370363909,,,,,3,1568.870342,,,,
52370363910,,,,,3,2445.536314,,,,
52370363919,,,,,3,1516.4991,,,,
52370363920,,,,,3,2415.770325,,,,
52370363905,1.74,,,,3,1958.335401,,,,
52370363906,,,,,3,1858.039505,,,,
52370364927,,,,,3,816.3579374,,,,
52370364928,15.34,,,,3,773.539668,,,,
52370363917,5.68,,,,3,1712.943985,,,,
52370363918,,,,,3,1613.648492,,,,
52370363927,2.84,,,,3,1670.181345,,,,
52370363928,,,,,3,1568.181543,,,,
52370363913,8.43,,,,3,2125.482561,,,,
52370363914,2.81,,,,3,2020.511309,,,,
52370363907,1.74,,,,3,1759.47946,,,,
52370363908,2.84,,,,3,1662.963943,,,,
52370363925,8.43,,,,3,1878.510229,,,,
52370363926,68.15,,,,3,1773.708407,,,,
52370363935,2.81,,,,3,1844.285344,,,,
52370363936,2.81,,,,3,1737.42138,,,,
52370363921,,,,,3,2306.961337,,,,
52370363922,,,,,3,2198.731043,,,,
52370363915,34.88,,,,3,1916.632299,,,,
52370363916,20.93,,,,3,1814.033189,,,,
52370363933,8.43,,,,3,2060.477718,,,,
52370363934,2.81,,,,3,1952.016111,,,,
52370363943,8.43,,,,3,2033.526617,,,,
52370363944,2.81,,,,3,1923.547062,,,,
52370363929,,,,,3,1468.02739,,,,
52370363930,,,,,3,2389.249066,,,,
52370363923,,,,,3,2091.169303,,,,
52370363924,2.81,,,,3,1984.384843,,,,
52370363941,3.5,,,,3,2254.83773,,,,
52370363942,,,,,3,2143.980055,,,,
52370363951,7.3,,,,3,2234.038233,,,,
52370363952,,,,,3,2122.095421,,,,
52370363937,11.36,,,,3,1631.594557,,,,
52370363938,11.36,,,,3,1527.020527,,,,
52370363931,,,,,3,2279.175411,,,,
52370363932,,,,,3,2169.560552,,,,
52370363949,,,,,3,1384.698467,,,,
52370363950,,,,,3,2346.228276,1,,,
52370363959,,,,,3,1350.575811,,,,
52370363960,2.95,,,,3,2329.94003,1,,,
52370363945,,,,,3,1814.127585,,,,
52370363946,,,,,3,1705.376005,,,,
52370363939,8.52,,,,3,1423.975337,,,,
52370363940,3.8,,,,3,2366.042818,,,,
52370363957,,,,,3,1567.940518,,,,
52370363958,,,,,3,1458.812846,,,,
52370339960,7.9,,,,3,5450.300623,1,,,
52370339961,,,,,3,5544.312003,,,,
52370339910,,,,,3,5729.157636,,,,
52370339911,,,,,3,5818.669862,1,,,
52370363947,,,,,3,1597.428746,,,,
52370363948,,,,,3,1490.460588,,,,
52370339951,,,,,3,5597.179179,,,,
52370339952,,,,,3,5691.06986,,,,
52370363975,,,,,3,1750.001713,,,,
52370363976,,,,,3,1636.999041,,,,
52370339940,,,,,3,5558.922088,1,,,
52370339941,,,,,3,5651.12862,1,,,
52370339920,,,,,3,5671.42727,,,,
52370339921,,,,,3,5761.835505,1,,,
52370363973,3.8,,,,3,1976.525322,1,,,
52370363974,,,,,3,1863.187636,,,,
52370363983,30.52,,,,3,1965.865122,1,,,
52370363984,14.25,,,,3,1851.876306,1,,,
52370363969,,,,,3,1322.091191,,,,
52370363970,17.72,,,,3,2317.226071,,,,
52370339942,,,,,3,5744.138486,1,,,
52370339950,,,,,3,5504.069899,1,,,
52370363981,70.88,,,,3,2194.003293,,,,
52370363982,112.23,,,,3,2079.910387,,,,
52370363991,118.14,,,,3,2188.323024,,,,
52370363992,35.44,,,,3,2073.918829,,,,
52370363977,,,,,3,1524.220389,,,,
52370363978,,,,,3,1411.719456,,,,
52370363971,56.12,,,,3,2203.562258,1,,,
52370363972,34.61,,,,3,2089.990075,1,,,
52370363989,10.16,,,,3,1283.305689,,,,
52370363990,26.58,,,,3,2302.736937,,,,
52370363999,,,,,3,1273.582508,1,,,
52370364900,,,,,3,1477.661402,,,,
52370363985,9.75,,,,3,1737.955055,1,,,
52370363986,3.25,,,,3,1624.115596,1,,,
52370363979,,,,,3,1299.568381,,,,
52370363980,20.67,,,,3,2308.136768,,,,
52370363997,12.25,,,,3,1502.121677,1,,,
52370363998,4.16,,,,3,1387.832904,1,,,
52370364907,2.56,,,,3,986.235789,,,,
52370364908,23.01,,,,3,951.0957441,,,,
52370363993,,,,,3,1959.526063,,,,
52370363994,3,,,,3,1845.146857,,,,
52370363987,9.75,,,,3,1510.376433,,,,
52370363988,,,,,3,1396.762077,,,,
52370364905,9.16,,,,3,1089.719928,,,,
52370364906,,,,,3,1032.939097,,,,
52370358948,10.63,,,,3,4476.009155,,,,
52370358957,3.32,,,,3,4337.6987,,,,
52370358950,9.78,,,,3,3587.033245,,,,
52370358951,,,,,3,3692.960813,,,,
52370358944,,,,,3,4046.35978,,,,
52370358937,4.98,,,,3,4400.144633,,,,
52370358946,,,,,3,4260.444676,,,,
52370358947,4.98,,,,3,4368.055621,,,,
52370358956,,,,,3,4229.316535,,,,
52370358965,,,,,3,4091.132916,,,,
52370358958,28.33,,,,3,4446.388239,,,,
52370358959,,,,,3,4555.363155,,,,
52370358952,,,,,3,3799.38655,,,,
52370358945,,,,,3,4153.202945,,,,
52370358954,,,,,3,4013.573847,,,,
52370358955,,,,,3,4121.265991,,,,
52370363904,,,,,3,2060.113629,,,,
52370362997,134.1,,,,3,2314.383425,,,,
52370362987,12.65,,,,3,2351.342119,,,,
52370362988,20.24,,,,3,2455.908858,,,,
52370358960,,,,,3,3552.377304,,,,
52370358953,,,,,3,3906.269742,,,,
52370363902,,,,,3,2267.3158,,,,
52370363903,,,,,3,2163.164959,,,,
52370358976,19.17,,,,3,4172.476525,,,,
52370358969,,,,,3,4528.115551,,,,
52370362999,10.97,,,,3,2417.159182,,,,
52370362989,2.95,,,,3,2422.305072,,,,
52370363901,,,,,3,2372.421343,,,,
52370358974,,,,,3,3953.637957,,,,
52370358975,,,,,3,4062.916891,,,,
52370358984,,,,,3,3926.610508,,,,
52370358977,4.98,,,,3,4282.295318,,,,
52370358970,16.29,,,,3,3519.851045,,,,
52370358971,,,,,3,3627.73866,,,,
52370363900,,,,,3,2478.36012,,,,
52370358973,,,,,3,3844.663654,,,,
52370358982,3.26,,,,3,3707.409354,,,,
52370358983,,,,,3,3816.865756,,,,
52370359900,,,,,3,4821.96158,,,,
52370358986,,,,,3,4146.873441,,,,
52370358978,,,,,3,4392.353834,,,,
52370358979,,,,,3,4502.634499,,,,
52370358972,,,,,3,3736.020635,,,,
52370358981,6.52,,,,3,3598.267611,,,,
52370358993,,,,,3,3791.087954,,,,
52370358999,,,,,3,4456.962586,,,,
52370359940,,,,,3,4692.849355,,,,
52370359901,,,,,3,4927.959472,,,,
52370358989,,,,,3,4478.915877,,,,
52370358990,9.78,,,,3,3461.258317,,,,
52370358980,19.55,,,,3,3489.470047,,,,
52370358992,,,,,3,3680.866221,,,,
52370359930,,,,,3,4722.735202,,,,
52370359931,,,,,3,4830.907512,,,,
52370360901,,,,,3,265.0423552,1,,,
52370359941,,,,,3,4802.513049,,,,
52370359910,3.24,,,,3,4787.342822,,,,
52370359911,,,,,3,4894.089484,,,,
52370358991,3.26,,,,3,3570.914435,,,,
52370359921,,,,,3,4861.740654,,,,
52370359990,98.79,,,,3,4568.551913,,,,
52370360900,,,,,3,373.643189,1,,,
52370360913,,,,,3,18.08151656,,,,
52370360902,,,,,3,164.655293,,,,
52370359950,,,,,3,4664.603449,,,,
52370359960,,,,,3,4637.99656,,,,
52370359920,,,,,3,4754.268828,,,,
52370359980,7.9,,,,3,4589.972626,,,,
52370360911,,,,,3,245.7087479,,,,
52370360912,,,,,3,131.2902643,,,,
52370360921,,,,,3,245.6028019,,,,
52370362903,,,,,3,2161.441566,,,,
52370360903,2.24,,,,3,101.0000353,,,,
52370360904,,,,,3,99.62957309,,,,
52370359970,,,,,3,4613.121383,,,,
52370360910,,,,,3,360.1858952,,,,
52370360914,,,,,3,7.211413437,,,,
52370360920,,,,,3,360.1135551,,,,
52370363967,,,,,3,1543.470524,,,,
52370363968,,,,,3,1432.481062,,,,
52370363953,,,,,3,2010.441146,,,,
52370363954,28.11,,,,3,1899.126309,,,,
52370361907,3.25,,,,3,1475.438995,,,,
52370361908,2.55,,,,3,1589.708462,,,,
52370363965,8.43,,,,3,1766.79564,,,,
52370363966,,,,,3,1654.938935,,,,
52370362914,4.7,,,,3,2273.656469,,,,
52370362915,,,,,3,2388.167665,1,,,
52370363961,30.4,,,,3,2216.92701,1,,,
52370363962,,,,,3,2104.075185,,,,
52370363955,2.81,,,,3,1788.214307,,,,
52370363956,,,,,3,1677.78504,,,,
52370362912,10.29,,,,3,2044.634387,,,,
52370362913,7.06,,,,3,2159.145373,,,,
52370362928,,,,,3,2634.837219,,,,
52370362916,,,,,3,2502.678952,1,,,
52370362907,,,,,3,2619.089166,,,,
52370362908,,,,,3,2692.343177,,,,
52370363963,,,,,3,1991.411965,,,,
52370363964,11.24,,,,3,1878.971284,,,,
52370362926,17.21,,,,3,2502.667559,1,,,
52370362927,,,,,3,2617.179338,1,,,
52370362945,3.69,,,,3,2337.360238,,,,
52370362929,,,,,3,2525.083192,,,,
52370362917,,,,,3,2617.190325,,,,
52370362918,,,,,3,2662.156979,,,,
52370362909,,,,,3,2585.029686,,,,
